geo_label_city,date_label,strata_race_label,strata_sex_label,Cancer | All Cancer Deaths,Cancer | Colorectal Cancer Deaths,Cancer | Lung Cancer Deaths,Cardiovascular Disease | Cardiovascular Disease Deaths,Cardiovascular Disease | Heart Disease Deaths,Crime Incidents | Homicides,Deaths | Deaths from All Causes,Deaths | Gun Deaths (Firearms),Deaths | Injury Deaths,Deaths | Motor Vehicle Deaths,Deaths | Premature Death,Diabetes and Obesity | Diabetes Deaths,Life Expectancy at Birth | Life Expectancy,Mental Health | Suicide,Respiratory Infection | COVID-19 Deaths,Respiratory Infection | Pneumonia or Influenza Deaths,Sexually Transmitted Disease | HIV-Related Deaths,Substance Use | Drug Overdose Deaths,Substance Use | Opioid Overdose Deaths
Philadelphia,2021,Black,Male,244.1559591,21.78940186,54.19863757,478.5358604,389.7550993,129.2717571,1694.92116,133.9616496,330.4820832,21.49768111,21774.38327,48.76504747,64.20322147,21.08814175,127.0098597,21.36814509,7.122780195,128.2535075,95.63381542
Philadelphia,2021,Hispanic,Female,86.35033273,7.065204868,9.492870616,149.8296196,101.6520341,5.892980113,617.697539,4.961217861,49.92166325,7.464810118,5434.181168,18.13692462,81.50206284,,99.63845925,6.196414573,,24.67172188,22.04873023
Philadelphia,2021,Hispanic,Male,177.7904278,16.50585038,34.44020981,344.7194196,254.61067,38.61685632,,40.79539038,238.4188891,21.24196901,13580.81812,40.49045051,71.37835788,10.66969726,206.598634,18.34200267,3.681162328,133.1725686,121.2874383
Philadelphia,2021,White,Female,143.9300987,12.11581982,35.77699384,192.3458372,146.1820253,2.374180139,737.2631128,3.296699742,73.86747205,3.815570715,6299.033059,13.90150148,80.29169264,6.784008677,62.33987894,11.86467053,,50.39657308,42.05523705
Philadelphia,2021,White,Male,188.1041963,18.00176544,44.98772885,304.7044271,252.822611,10.39022114,1108.672329,18.76985487,181.4430303,11.82096887,10829.53749,26.77928227,72.68192831,24.18325604,103.7769803,15.68286595,,114.7961223,97.3423776
Philadelphia,2022,Asian/PI,Female,105.2765578,8.739600949,11.13713113,176.0865485,109.0902361,,622.4729297,,24.53045155,,2673.850211,27.99398594,88.14179988,6.213964261,56.18376697,,,,
Philadelphia,2022,Asian/PI,Male,110.212383,15.80549729,28.93257456,164.8242806,118.1209607,11.53342511,616.0672422,9.998910718,58.94975568,,5620.033452,23.84017917,81.87489539,12.19730366,67.27935095,,,14.96818844,13.76644443
Philadelphia,2022,Black,Female,161.784858,12.90066375,33.7874854,277.1765827,210.0594178,14.25348341,936.1621138,13.21317553,94.99625473,6.137818343,10461.44818,24.86903639,75.42371904,4.098249157,54.20649199,13.39337775,3.274226629,53.26515722,38.34374326
Philadelphia,2022,Black,Male,233.4426459,23.86053459,52.42772269,474.0562228,380.476634,130.692186,1616.080732,135.4270354,336.3058673,21.97598077,21648.19131,48.18516099,65.24390879,21.49567481,83.21394045,20.24940876,7.943200895,134.6580101,100.4289398
Philadelphia,2022,Hispanic,Female,90.67921052,7.171439567,10.33002207,147.9115559,99.67086885,7.466508707,597.8591104,6.078442216,49.83897234,6.091268591,5372.705885,19.47499385,81.81056046,,45.23682123,7.944850218,,25.28782998,22.81984275
Philadelphia,2022,Hispanic,Male,183.1017131,11.63414722,35.73900277,,,41.39793195,,43.53256205,259.3063348,23.16733656,13204.86287,41.56605645,74.5891726,9.629312105,196.8399464,16.288083,5.356404173,136.9662573,124.5927086
Philadelphia,2022,White,Female,141.0238169,12.90651928,34.90669685,189.6009211,144.5202548,2.659580107,718.8944546,3.115584321,76.78984156,4.073210829,6435.850351,13.28709639,80.67816482,6.439863324,36.90922442,10.9269742,,51.87302597,42.7714307
Philadelphia,2022,White,Male,184.6923562,16.07325584,41.69841786,315.5208726,264.0000763,11.62153909,1108.054104,18.93057442,187.845049,11.90048798,10808.48602,27.99716136,73.33727329,24.83456323,59.95115777,16.00581802,,117.1145346,99.74904407
Phoenix,2010,Asian/PI,Female,98.95218136,,,118.43902,100.5841218,,444.7115504,,40.8047862,,3779.74652,32.44405182,,,,,,,
Phoenix,2010,Asian/PI,Male,141.0609737,,,203.4581106,145.343764,,663.4972457,,56.06124533,,5310.626373,,,,,,,,
Phoenix,2010,Black,Female,,17.69713234,28.08172645,,,11.31185241,,,52.87353178,10.48448866,7449.264432,40.74908485,,,,,,22.33694102,
Phoenix,2010,Black,Male,149.4029227,23.37180507,41.97903875,294.5043994,206.4338444,34.78659654,880.0760043,37.80017806,109.2439476,21.4283907,9711.158362,53.19954859,,10.60268624,,,14.94297401,23.37443094,
Phoenix,2010,Hispanic,Female,102.3012096,9.837272203,16.03040053,137.2302863,91.74074218,2.976253575,509.2583795,1.980899287,32.14578091,7.280460842,3453.540679,,,1.802478441,,8.867109073,,7.694307147,3.100497341
Phoenix,2010,Hispanic,Male,133.2361943,16.00700423,23.85869136,191.7655035,143.3324536,15.42646289,688.1036115,19.29028324,86.25190298,20.29394149,6463.277502,43.76331461,,11.41814604,,11.80730564,3.376723097,13.07272703,5.369474473
Phoenix,2010,White,Female,128.7630427,10.9848777,35.22066229,159.4373492,113.565679,2.273509788,595.1856194,4.008286086,58.76377558,5.795066632,4479.149632,16.26168023,,10.14571552,,8.502726533,,24.9515971,10.94401448
Phoenix,2010,White,Male,172.7800064,15.6480323,49.3300556,249.9042652,199.3570451,6.222302056,865.5911691,24.7513628,112.1508465,13.55355429,7963.936002,25.17785529,,32.25984247,,8.307415861,4.961242725,31.91870784,14.72766416
Phoenix,2011,Asian/PI,Female,93.55529381,,23.21185664,112.1243675,86.22898183,,402.1784443,,34.40631266,,3064.261622,31.11275089,,,,,,,
Phoenix,2011,Asian/PI,Male,121.6524015,,27.35649509,191.9321575,130.1713149,,617.582683,,46.0148,,4774.911231,30.29577943,,,,,,,
Phoenix,2011,Black,Female,134.3842963,18.74151261,34.94478539,195.5836658,,11.88001492,655.1857175,,45.51609505,8.075131485,7117.064817,48.71216424,79.90847311,,,9.741846452,8.120729076,17.86498238,
Phoenix,2011,Black,Male,180.290478,20.12549019,54.28236867,335.8381349,240.2093326,32.14706349,1007.360062,32.78897133,112.7051545,18.77713894,10370.59255,68.73583016,74.11018317,16.53192028,,,12.7829031,27.43517159,5.792924334
Phoenix,2011,Hispanic,Female,97.41582832,7.581748574,15.36989504,135.1875416,89.60498989,3.347273129,480.1958558,2.008454615,29.88234592,6.475965052,3543.753071,,83.14592909,1.627859945,,7.676666274,,6.755095014,2.575207142
Phoenix,2011,Hispanic,Male,136.0965908,15.4284175,24.60830207,193.0321732,147.5171766,14.9716216,687.7302256,19.18957434,82.76719234,18.07303969,6494.691568,46.52694553,79.68378345,12.02100432,,10.20088094,3.740644864,13.84731529,5.259454004
Phoenix,2011,White,Female,131.3314389,11.98313014,36.54173365,158.0230453,112.9296324,1.978343727,604.3711802,4.28854464,56.70658936,5.953618969,4474.140318,17.33062203,82.78689419,9.802826168,,7.695015239,,23.59343083,9.661694962
Phoenix,2011,White,Male,174.2871856,16.02267375,49.10482646,241.7884536,193.5363103,6.439517661,843.4218371,23.46525486,109.0394035,13.83958897,7845.556454,25.6178401,77.27220612,30.71526956,,,4.934043579,32.07366823,14.6835143
Phoenix,2012,Asian/PI,Female,71.46353952,,13.95943926,76.44628823,52.18722652,,305.8986099,,25.38460943,,2837.211806,24.98626678,,,,,,,
Phoenix,2012,Asian/PI,Male,125.6783582,,32.5344221,170.3053918,116.6421302,,539.7137882,,36.19242321,,4631.387182,,,,,,,,
Phoenix,2012,Black,Female,143.3198806,19.53204651,34.91855414,204.3826323,135.6928326,11.66579192,677.7146639,,40.00318907,,6697.060086,45.51757317,78.31256122,,,9.438579309,8.523305014,12.52181052,
Phoenix,2012,Black,Male,192.5984943,,69.84366263,371.6273127,267.8679468,30.84652915,1094.388577,32.79222932,127.2395545,18.24457855,11645.61941,79.06477054,72.87077812,20.37942112,,,11.47657186,28.31912762,
Phoenix,2012,Hispanic,Female,96.46044213,7.428568987,16.62450928,139.6463437,87.91596061,3.169999435,490.537745,2.698994883,33.03393588,6.59169022,3506.914961,37.25867401,85.11391615,2.111285918,,7.60317535,,7.179358152,2.290628408
Phoenix,2012,Hispanic,Male,147.6297688,18.13644572,28.09140743,203.6359957,158.977273,13.94230242,720.0843852,18.21578292,83.69389621,14.41177091,6483.177927,53.51033266,80.56722372,13.16930241,,11.53884126,3.48075506,14.67875783,6.647871057
Phoenix,2012,White,Female,129.6683156,12.20696038,34.58186157,152.4556218,106.1925497,1.642574699,599.751285,4.400484406,53.91934567,6.247348388,4479.043888,18.3500617,82.53197505,9.993001389,,7.800071395,,23.33034748,8.039065971
Phoenix,2012,White,Male,178.3981926,16.23665613,48.66642412,248.1889342,200.5762905,7.233873595,848.4988651,25.57565859,109.6676087,16.32715868,7812.11995,26.99852766,76.83822406,31.17868578,,,4.602922813,32.62625859,12.73866099
Phoenix,2013,Asian/PI,Female,69.09125531,,,85.80420364,51.1590015,,320.1973319,,32.42743276,,2810.710784,22.56328231,,,,,,,
Phoenix,2013,Asian/PI,Male,113.1068214,,33.66927335,164.7358716,107.0833338,,515.6388,,37.00444107,,4664.143499,,,,,,,,
Phoenix,2013,Black,Female,149.0557045,13.65936831,34.43450526,235.6053685,162.8713876,8.278908985,745.26109,5.972114115,34.33005359,,6494.246112,,77.12995127,,,,,11.62356789,
Phoenix,2013,Black,Male,209.7727801,,65.87776891,383.0116603,274.3605622,30.44643425,1142.801974,34.2852402,129.3765442,21.9308481,12435.4823,76.03422918,71.34082737,21.873925,,,10.98374826,28.4536516,
Phoenix,2013,Hispanic,Female,103.5334109,7.317951111,16.85169913,146.98728,96.27074137,2.906971382,540.0247432,2.211350971,32.50075027,7.13666524,3538.301516,,84.56248065,2.368426942,,8.015963116,,5.773660715,1.936581595
Phoenix,2013,Hispanic,Male,150.1780589,18.40701375,27.39692333,197.6806713,149.0394605,13.63584726,709.2752787,16.8238112,78.37774664,13.25266353,6398.228565,53.85478607,78.95507768,11.90744813,,10.7360995,3.514600916,15.23012779,6.129217089
Phoenix,2013,White,Female,130.5445414,12.72131737,34.88236463,152.1920681,105.781015,1.829841865,599.0382841,4.912559876,52.17302912,5.691971132,4477.49431,17.75405459,81.70927509,10.02345864,,8.521490147,,22.66892698,7.565120398
Phoenix,2013,White,Male,172.7820383,15.59974101,46.01223842,228.2791425,182.0083837,6.57787132,809.9657394,25.28489011,107.0770056,16.43941569,7725.908842,26.72140509,76.95078277,30.11742096,,,4.698433192,31.88234484,12.33856442
Phoenix,2014,Asian/PI,Female,59.99225485,,14.14026115,74.46297461,42.70066283,,274.0217268,,34.79881514,,3108.364819,20.7809279,,,,,,,
Phoenix,2014,Asian/PI,Male,107.4631304,,33.11591676,138.9655758,90.67201503,,436.370293,,47.45700275,,5051.100373,,,,,,,,
Phoenix,2014,Black,Female,,11.33049175,,210.7653081,142.2031637,6.261542212,649.2344902,6.049881707,34.66016141,,6789.150546,38.79386486,77.03043046,,,10.0648668,,13.33852424,
Phoenix,2014,Black,Male,189.1310181,21.79965597,57.75556078,342.5123713,240.9770477,34.9518873,1041.148497,37.57007897,131.5465751,23.87890272,12633.23821,59.4555945,70.82099236,15.17632699,,14.94641943,9.632431005,24.09694709,6.300757969
Phoenix,2014,Hispanic,Female,99.38630875,10.33137861,16.23267915,139.0751628,91.06725484,2.074612985,519.7565836,2.433143235,34.51273242,6.984745174,3381.493113,36.32021778,82.96242646,3.047937667,,9.714089915,,6.346956129,1.953945029
Phoenix,2014,Hispanic,Male,142.7416819,17.92109174,23.43986833,175.1405101,127.7205937,12.9104617,664.4087298,15.48821213,74.82892771,13.83755294,6203.185544,53.45998419,80.14974422,10.56881281,,9.239432267,3.49539244,15.87297829,6.881749021
Phoenix,2014,White,Female,128.3381562,11.40573086,34.00250589,153.1572947,104.4000216,2.366769798,594.1604476,5.287701021,54.62095122,6.224825378,4678.149369,16.50900878,82.17281866,11.16878234,,9.386067917,,23.05992989,8.266282438
Phoenix,2014,White,Male,169.8782188,15.64664745,43.9144923,227.7913126,179.6939565,6.639292984,808.3829669,27.2216403,111.3279519,17.80187294,7793.426115,28.17834118,77.03024501,32.8080899,,10.06800432,4.536834111,32.14138113,11.7969223
Phoenix,2015,Asian/PI,Female,65.03176321,,,81.97750016,45.53743658,,272.4534887,,26.32873066,,2501.806086,20.74700412,,,,,,,
Phoenix,2015,Asian/PI,Male,94.51640693,,31.50719172,105.9318917,66.77071592,,395.2996078,12.72458544,60.78598558,13.93272147,4708.23474,,,12.7532625,,,,,
Phoenix,2015,Black,Female,137.288726,13.5945084,,245.301175,162.7601026,7.612562518,716.6301111,7.794422258,48.98688135,15.1154829,7443.232913,44.77413169,80.92415347,,,11.8234226,,14.81792215,
Phoenix,2015,Black,Male,213.7954139,27.62975021,58.24996851,351.7748698,250.3181049,42.47260565,1109.809,44.86787256,146.1212427,29.508374,13404.43295,59.53806661,71.263328,15.16642896,,11.66417978,11.65931054,29.54146872,13.01050523
Phoenix,2015,Hispanic,Female,94.51530523,9.035941206,15.87636862,137.3708779,90.28608774,1.770866041,492.5784301,1.688301678,30.75927612,6.479317467,3420.779997,36.44903861,84.95388681,2.617092879,,8.796008932,,5.526802053,2.30294768
Phoenix,2015,Hispanic,Male,127.2250832,13.50441143,21.80975615,151.3953403,107.0142684,13.13965733,604.4397674,16.97037581,74.09993888,17.04232388,6135.18875,48.19691484,81.2061517,10.83584692,,8.480553437,2.939286338,16.00593752,7.051147664
Phoenix,2015,White,Female,122.48643,10.9163142,31.42411098,151.581132,103.8220027,3.106508736,582.5756676,5.917363405,57.45736452,6.612974913,4717.167197,15.68591502,82.86824817,10.99052001,,8.173775382,,22.67542933,9.82449005
Phoenix,2015,White,Male,164.0028689,15.47466511,40.71585264,223.7373744,173.6702869,6.370045776,800.3041327,24.64879914,111.6824212,17.68373124,7755.505145,29.88316195,77.69491795,31.04808907,,10.39896315,4.425039821,31.57374124,14.67381057
Phoenix,2016,Asian/PI,Female,72.04842137,,18.06756081,80.5008941,48.17893378,,277.7654837,,23.1850982,,2616.681183,19.87093541,,,,,,,
Phoenix,2016,Asian/PI,Male,82.7976837,,25.59119494,97.89246712,58.25573172,,355.4416982,12.52969056,54.64600527,,3993.113953,,,12.02337094,,,,,
Phoenix,2016,Black,Female,134.7427068,19.40174552,23.34238977,232.9608276,151.727957,7.093304856,709.0500743,8.517896866,54.20822278,19.07896706,7410.29057,44.16145273,79.63337811,,,11.39513431,,18.74487988,
Phoenix,2016,Black,Male,198.77707,26.41835638,49.40749303,331.6683055,230.7964628,46.22406756,1050.370677,49.72122256,161.7014078,27.80976234,13136.63201,56.95678772,70.2373757,17.14980666,,13.20820305,8.906109515,43.25162415,19.47080759
Phoenix,2016,Hispanic,Female,89.19964472,9.962062747,14.65794101,126.6011037,81.01904929,2.364650566,450.7709936,2.557036678,33.56106643,7.912800565,3401.847438,34.51082178,86.40675234,2.98441182,,8.8477641,,6.022640498,2.799413312
Phoenix,2016,Hispanic,Male,120.3671927,11.7277969,19.68180716,157.6710554,113.6221819,12.67830407,607.0888446,17.26804903,80.08176974,18.7798273,6277.995957,46.70769127,80.08296805,11.78699559,,7.111229546,2.866348622,20.10068372,11.08418994
Phoenix,2016,White,Female,117.6667135,10.28469198,29.34793525,151.6393086,104.1779884,3.528909333,571.5610604,5.888301828,57.84980486,6.980654212,4677.776968,14.56429936,82.77253899,10.27424827,,7.161916632,,22.08222294,11.25988473
Phoenix,2016,White,Male,160.3408995,15.99822842,39.11798393,234.4386524,183.8026485,7.372926482,808.472551,24.55510123,112.3153043,17.33845214,7773.378523,29.25460608,77.66811098,29.45607407,,10.5813725,3.714040022,35.24499729,18.57329323
Phoenix,2017,Asian/PI,Female,96.81650112,,19.75982928,106.1155824,66.82729827,,355.3675011,,23.64826459,,2858.050858,16.02533044,,,,,,,
Phoenix,2017,Asian/PI,Male,85.90839531,,21.94972533,104.0082379,69.28220324,,391.8438646,10.0529377,62.37012359,12.86099885,4044.115688,18.10569777,,,,,,,
Phoenix,2017,Black,Female,,14.36377442,25.81149766,235.9131158,157.6439546,8.042494964,744.8149487,8.873193802,62.78788224,21.86755481,7925.046988,44.68788189,77.27427332,,,8.927503883,,18.48744981,6.272292011
Phoenix,2017,Black,Male,202.0502753,28.31648758,48.94081106,325.242845,226.5380806,45.98212516,1064.000009,53.92924669,170.8630715,28.22475477,13012.34979,56.86434342,71.18225297,20.69028442,,10.51139852,9.252702498,56.38960745,23.32191627
Phoenix,2017,Hispanic,Female,99.16382006,9.856889879,15.12964448,129.1970655,82.62716848,1.985573533,477.0151285,1.791333077,31.24206549,8.64504537,3444.382815,34.30542017,84.68831775,2.50939137,,8.124638314,,6.665276465,4.497141079
Phoenix,2017,Hispanic,Male,120.0437695,11.38025766,22.40577556,169.3323457,123.1346725,12.62859633,640.4349429,18.89838141,91.22976524,19.89875367,6506.129179,42.21695443,79.97472336,12.98020656,,11.51595445,1.876372589,26.07241726,17.15351013
Phoenix,2017,White,Female,111.9098726,10.96569602,24.82766433,146.9127802,101.7650339,3.22582315,555.6969076,5.333789412,56.78754228,7.065709388,4518.947149,14.16127455,82.99766782,9.201839534,,8.244599468,,22.8866308,13.71076487
Phoenix,2017,White,Male,150.2536974,14.90488328,36.47308852,228.1531325,180.95847,6.616161147,790.770614,23.23287696,112.3801285,16.4640561,7919.700383,28.60071816,77.55236043,28.1350698,,12.67858581,3.017907805,37.87636946,23.36714161
Phoenix,2018,Asian/PI,Female,87.63980714,,20.67042062,97.21384015,59.60694768,,324.0577424,,23.54832411,,2969.084642,10.80850072,,,,,,,
Phoenix,2018,Asian/PI,Male,83.20122699,,20.10561299,125.9389111,87.16715875,,404.6126665,,47.37363676,,3881.528188,16.02252054,,,,,,,
Phoenix,2018,Black,Female,,12.46732343,24.66042716,228.030149,155.954662,7.313663513,703.4657199,8.527955132,60.49295529,15.88501409,7940.559458,43.84770038,80.1820621,5.488870181,,,,21.42759803,12.19981591
Phoenix,2018,Black,Male,177.7622801,29.73477925,36.84759603,309.1575476,223.0123767,37.25923328,1015.08981,43.58055799,157.3214236,18.78050745,12416.3154,50.56668731,74.38297705,16.79573708,,14.38460958,,65.29119178,28.80472111
Phoenix,2018,Hispanic,Female,103.9535581,12.42400722,13.56977658,121.5883892,76.84591999,1.837477693,478.7117915,1.880214614,34.32004005,8.522108134,3353.803417,30.57028377,83.82898583,2.439439355,,7.552227128,,9.626071497,6.660836836
Phoenix,2018,Hispanic,Male,118.8820205,12.31664182,19.73376193,183.5582371,130.5521591,12.39712872,675.3185486,18.22666761,101.9440125,19.24175752,6607.460492,46.55018774,79.88780985,13.08299499,,10.08661161,1.477546511,32.55968223,23.32098391
Phoenix,2018,White,Female,111.3684544,11.01463913,25.08599319,151.2116427,106.6681391,2.522095576,557.5328496,4.392163099,54.23505218,7.529358286,4346.155725,14.10046097,82.87622149,8.542435308,,9.035401954,,21.46622951,14.66428493
Phoenix,2018,White,Male,146.0249913,15.67402344,33.68412659,227.5426603,181.806194,6.779296016,787.5630301,24.16831134,117.3982618,15.79900905,7991.152814,27.94521617,78.19081098,29.93950423,,13.07065926,2.548203104,44.06642224,29.60754258
Phoenix,2019,Asian/PI,Female,73.35698122,8.731343517,13.31278505,89.40571208,56.29803598,,317.2443033,,22.81682761,,2710.793215,11.60585756,,,,,,,
Phoenix,2019,Asian/PI,Male,100.1209693,,,154.0680697,115.6839497,,562.9768872,,51.44360628,,4913.212425,25.68243959,,,,,,,
Phoenix,2019,Black,Female,,11.32599394,31.35243178,259.8032003,179.1869858,10.08350472,803.5550304,9.746462505,60.16211744,11.72471724,8462.521263,44.31831928,80.51989483,6.698961186,,10.26161618,,20.8068131,14.26207784
Phoenix,2019,Black,Male,201.4138553,31.1078944,46.73408418,351.8752735,271.1667486,48.29354989,1254.439754,51.27190102,195.055057,19.04552442,15892.34063,59.76659746,74.14117301,16.44027673,,14.74996338,7.582666028,86.11246991,44.21625113
Phoenix,2019,Hispanic,Female,106.276293,11.40580987,14.69071846,129.428689,81.30024014,1.535738952,565.9657012,1.36445079,33.63199605,6.831901652,3737.363698,33.04009827,84.19880447,2.154176965,,9.224927998,,12.06515102,9.315031801
Phoenix,2019,Hispanic,Male,121.7808163,14.11920428,20.11863335,206.2762707,148.6689021,12.75576298,823.7673885,19.39336096,111.5479549,18.36229899,7812.218667,48.08044421,79.93930967,13.66119871,,12.5060671,,41.16337967,30.94325827
Phoenix,2019,White,Female,113.1431573,11.28683064,26.17563435,158.7937503,114.0171082,2.429987459,606.0718845,4.725866621,57.45771384,6.786528475,4570.90367,15.79230664,83.35319443,8.717920013,,9.969006153,,25.024594,17.79081493
Phoenix,2019,White,Male,145.3174364,14.92766861,30.66489823,229.0986685,181.9388551,6.03251672,833.6154106,23.13074313,130.0286145,16.09190529,8474.096765,29.79463186,77.94029818,30.1894171,,15.29086467,2.161774619,55.7172007,39.29850521
Phoenix,2020,Asian/PI,Female,72.20449427,11.35717458,15.31667171,100.3607142,61.48844367,,381.8225203,,22.38365967,,2777.227745,19.63643959,,,35.24813686,,,,
Phoenix,2020,Asian/PI,Male,101.5938522,,21.31292946,200.2428559,141.8478624,,706.7867861,,48.88001217,,5780.303504,32.60020918,,10.62675612,177.7002921,,,15.80920361,12.04774202
Phoenix,2020,Black,Female,162.8804562,14.86953798,33.42426752,290.4439815,187.0216786,11.32393114,966.7368359,12.17014691,74.69918825,12.97694786,9685.507043,51.50820491,76.80741127,7.569678454,88.02780087,12.66271423,,31.92580904,20.42982619
Phoenix,2020,Black,Male,197.7299824,21.76221836,38.64602857,410.0278728,316.6890988,52.80098418,1483.47668,57.73081628,247.9498172,29.59276071,20045.78507,66.34605378,68.9110714,21.30847807,192.0282615,13.36832215,10.02094682,107.6381081,71.53537914
Phoenix,2020,Hispanic,Female,98.98312845,9.899266992,11.98976337,142.8205275,90.50027723,2.6956969,654.1246928,3.099295457,41.10748138,7.784074332,4539.521094,,82.41764083,2.675976291,153.1426901,7.988479141,,13.44815203,10.20883882
Phoenix,2020,Hispanic,Male,118.4552525,13.73481273,16.81853155,218.709125,159.9639703,15.38256449,955.001697,21.11553887,127.9487436,21.8340458,9659.162353,50.36699017,76.46800888,14.26855578,264.439655,11.67481116,1.969335502,50.30357911,38.82813304
Phoenix,2020,White,Female,113.5200031,11.04679245,27.10162009,169.8352141,123.1532612,1.854990521,658.9457764,4.848541076,58.07148233,6.995839329,4876.714282,16.81935911,82.71232066,9.142500454,48.5292156,8.335387835,,24.82358578,17.26962094
Phoenix,2020,White,Male,147.766178,15.69936963,29.56772422,238.6161669,187.7664765,6.355112945,899.8291326,24.07659404,142.7211983,18.37998554,9195.382851,28.49780086,76.15815982,30.01201039,74.13162114,12.89552163,2.299779131,65.6719957,47.41331116
Phoenix,2021,Asian/PI,Female,88.29893898,9.815984128,19.79512893,112.5654487,77.08703315,,438.6993307,,23.80683744,,2411.594075,21.73994818,,,98.09705044,,,,
Phoenix,2021,Asian/PI,Male,104.0118822,,22.23908104,188.85605,138.876757,,680.6222312,11.66095892,72.19609233,10.91365041,6592.335194,32.36972672,80.71940484,11.92115703,244.3820317,,,25.45779985,17.57443458
Phoenix,2021,Black,Female,175.3206551,17.6387771,34.21798218,257.2629217,159.2682441,14.99043733,968.8285544,13.23878117,85.24884375,16.76879969,10406.71671,44.20419481,73.36591936,5.779894359,199.5720687,14.27317367,,33.99897772,20.5319597
Phoenix,2021,Black,Male,200.6375893,20.49941171,41.34726881,463.8323258,353.1765688,64.24261831,1616.847791,69.67056816,293.809465,34.42795423,21019.48559,73.85590164,65.38291205,26.74057163,223.4086644,12.8314615,10.99494495,125.8403824,82.70191987
Phoenix,2021,Hispanic,Female,92.77063738,7.429187099,12.03704343,146.313103,92.77352495,3.729104748,663.1048474,4.555636012,43.1318244,10.13417407,4969.866908,,80.01738285,3.026878196,179.2740147,9.113371585,,12.87701119,10.31795918
Phoenix,2021,Hispanic,Male,123.3016142,16.4192064,17.82453276,240.8550682,173.1367847,17.91102965,1078.414229,25.43835065,141.8215902,24.2682546,10412.76005,56.74461443,73.25508674,16.33457102,306.2146674,14.81905866,3.189288176,57.45170379,43.11160347
Phoenix,2021,White,Female,116.1353139,10.96805442,26.43658089,167.8963658,121.9577511,2.78710891,669.5566341,5.520050538,59.52060763,6.947459973,5253.88921,16.6173213,81.02611308,9.146527579,75.34063422,7.212032316,,26.40194196,18.41103679
Phoenix,2021,White,Male,144.6485509,15.03558952,28.61310331,238.3493176,188.0618534,7.411852317,925.8617572,25.04273056,153.6621281,18.76253708,9710.645994,27.8790527,74.78212558,30.15886159,108.927412,12.79700788,2.80560314,73.26438433,52.255173
Phoenix,2022,Asian/PI,Female,108.7055907,,22.57561314,126.6470865,86.37320732,,498.5023139,,24.30378308,,2681.754208,21.53176742,,,,,,,
Phoenix,2022,Asian/PI,Male,103.8899016,,29.03165612,205.5733902,146.8949314,,704.0020671,,92.17191522,,6969.789998,30.1181817,78.484588,,,,,34.8929794,20.59292411
Phoenix,2022,Black,Female,175.5471666,16.80790095,28.9496432,239.7340526,146.0881076,15.93937635,983.8169478,14.20656712,102.3798401,23.39578965,11362.19161,44.75538074,73.54176255,,40.15125579,14.47624693,,40.25528052,24.52706071
Phoenix,2022,Black,Male,182.161113,17.13422406,29.69820575,454.8560898,341.1085079,60.16557555,1568.12965,68.56852085,300.9866584,40.58995841,20561.68694,73.36117763,65.84931746,29.56927638,79.86207076,11.40359671,10.30705682,126.9466065,85.71905298
Phoenix,2022,Hispanic,Female,88.15254317,6.379739265,10.53895474,143.508097,92.38760075,4.045467491,629.5158475,5.683824945,45.27870847,12.01404056,5145.479329,37.48755736,81.63021101,3.233767864,34.30034906,6.453807683,,11.87958522,9.340305669
Phoenix,2022,Hispanic,Male,129.2631142,16.83851392,16.91272121,259.3134967,183.8895446,20.0008785,1155.893167,27.46329658,154.7599828,28.83268778,10634.38082,65.32504807,74.78334261,16.79493706,133.0912918,15.68195277,4.291268824,60.21779244,45.0535641
Phoenix,2022,White,Female,115.3569383,10.99267733,24.8499352,165.6393557,119.8897987,2.38396074,662.8781575,5.362079229,57.96568238,7.894269996,5374.69239,15.74841138,81.7443072,9.296001716,33.20886862,6.682909665,,24.5330641,16.53749641
Phoenix,2022,White,Male,142.025439,15.12832959,29.18275475,237.1011254,188.4218359,8.467052542,923.8558823,27.50940671,159.9030439,20.8426344,10037.17684,26.51497661,75.40898766,32.27692697,45.1370308,11.32216057,3.12927624,72.78162376,51.72166374
Portland,2010,Asian/PI,Female,114.1203074,,23.59371471,108.1463494,49.22935962,,438.1674212,,28.82627146,,3302.848464,32.93609438,,,,,,,
Portland,2010,Asian/PI,Male,188.5304203,,46.9009144,205.1998903,145.4435774,,684.3309536,,47.87988075,,5583.962553,,,,,,,,
Portland,2010,Black,Female,185.8237742,,,197.7844123,131.3028396,,816.9212832,,46.50451754,,8309.723538,,,,,,,,
Portland,2010,Black,Male,366.0960255,,,435.0390644,298.2992666,43.51242956,1423.079959,44.04088078,107.8375016,,12798.91032,,,,,,,35.28284655,
Portland,2010,Hispanic,Female,,,,,,,,,,,2757.20772,,,,,,,,
Portland,2010,Hispanic,Male,132.6382387,,,129.7912822,101.0145057,,619.5013141,,34.63226084,,5303.07668,,,,,,,,
Portland,2010,White,Female,,,,189.0124782,124.7389349,,742.5426619,2.139938212,44.80435516,2.112442694,4625.918384,18.78012266,,8.455169826,,11.51807947,,15.49711797,9.912875231
Portland,2010,White,Male,,,69.02417031,287.6809229,218.104872,2.113297905,1057.764531,16.31911623,113.6255988,10.59357306,8548.225445,34.62790298,,33.35076681,,12.61734487,4.373427593,31.7130331,20.98437973
Portland,2011,Asian/PI,Female,123.6403704,,,117.7572981,59.85010648,,471.743934,,30.84712078,,3255.570293,32.36121158,,,,,,,
