,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Cancer | All Cancer Deaths,Deaths | Injury Deaths,"Health Insurance | Uninsured, All Ages",Income Inequality | Income Inequality,Lead Poisoning | Housing Lead Risk,"Racial Segregation Indices | Racial Segregation, White and Non-White",Transportation | Longer Driving Commute Time
0,20,0,0,2,1,0,0,0,2010,155.0121655,65.42352643,14.4686314938,0.4876,6.288232493,44.16342767,30.849101723999997
1,20,0,1,2,1,0,0,0,2010,133.000095,44.11109397,14.468631493799997,0.47754,13.606226469000001,44.761177782000004,30.849101724000004
2,20,0,2,2,1,0,0,0,2010,189.7602695,89.25090483,14.468631493799997,0.47754,13.606226469000001,44.761177782000004,30.849101724000004
3,20,4,0,2,1,0,0,0,2010,110.2149045,27.99791817,13.144590477000001,0.47754,13.606226469000001,44.761177782000004,30.849101724000004
4,20,4,1,2,1,0,0,0,2010,79.0767511,26.419504611428575,13.144590476999998,0.47753999999999996,13.606226468999997,44.761177782,30.849101723999997
5,20,4,2,2,1,0,0,0,2010,158.0413096,54.60338236,13.144590476999998,0.47753999999999996,13.606226468999997,44.761177782,30.849101723999997
6,20,2,0,2,1,0,0,0,2010,231.6289111,68.38893885,14.5992356182,0.47754,13.606226469000001,44.761177782000004,30.849101724000004
7,20,2,1,2,1,0,0,0,2010,193.8349607,36.72725256,14.599235618199998,0.47753999999999996,13.606226468999997,44.761177782,30.849101723999997
8,20,2,2,2,1,0,0,0,2010,305.9965893,101.3662228,14.599235618199998,0.47753999999999996,13.606226468999997,44.761177782,30.849101723999997
9,20,3,0,2,1,0,0,0,2010,134.2368221,53.16989102,30.096834303999998,0.47754,13.606226469000001,44.761177782000004,30.849101724000004
10,20,3,1,2,1,0,0,0,2010,103.7544578,37.63764859,30.096834303999998,0.47753999999999996,13.606226468999997,44.761177782,30.849101723999997
11,20,3,2,2,1,0,0,0,2010,184.4562198,68.63379166,30.096834303999998,0.47753999999999996,13.606226468999997,44.761177782,30.849101723999997
12,20,5,0,2,1,0,0,0,2010,170.87681888,59.550017061999995,20.793336086000004,0.47754,13.606226469000001,44.761177782000004,30.849101724000004
13,20,1,0,2,1,0,0,0,2010,155.2409969,74.40119336,8.215571148,0.47754,13.606226469000001,44.761177782000004,30.849101724000004
14,20,1,1,2,1,0,0,0,2010,136.9851695,52.23603332,8.215571147999999,0.47753999999999996,13.606226468999997,44.761177782,30.849101723999997
15,20,1,2,2,1,0,0,0,2010,184.7959735,99.13700974,8.215571147999999,0.47753999999999996,13.606226468999997,44.761177782,30.849101723999997
16,20,0,0,2,1,0,0,0,2011,153.5496807,65.60496562,14.468631493799998,0.4876,6.288232493,44.16342767,30.849101724
17,20,0,1,2,1,0,0,0,2011,135.3534076,42.29106567,14.4686314938,0.47754,13.606226469000001,44.761177782000004,30.849101723999993
18,20,0,2,2,1,0,0,0,2011,181.3610221,90.78605863,14.4686314938,0.47754,13.606226469000001,44.761177782000004,30.849101723999993
19,20,4,0,2,1,0,0,0,2011,109.6965121,26.13600564,13.144590477,0.47754,13.606226469000001,44.761177782000004,30.849101723999993
20,20,4,1,2,1,0,0,0,2011,93.73147479,19.18078167,13.144590477,0.47753999999999996,13.606226468999997,44.761177782,30.849101724
21,20,4,2,2,1,0,0,0,2011,137.2376536,42.90453666,13.144590477,0.47753999999999996,13.606226468999997,44.761177782,30.849101724
22,20,2,0,2,1,0,0,0,2011,222.5820501,72.70191448,14.5992356182,0.47754,13.606226469000001,44.761177782000004,30.849101723999993
23,20,2,1,2,1,0,0,0,2011,189.2204277,34.2084847,14.599235618199996,0.47753999999999996,13.606226468999997,44.761177782,30.849101724
24,20,2,2,2,1,0,0,0,2011,287.608977,116.0018348,14.599235618199996,0.47753999999999996,13.606226468999997,44.761177782,30.849101724
25,20,3,0,2,1,0,0,0,2011,132.7441737,49.60127567,30.096834303999998,0.47754,13.606226469000001,44.761177782000004,30.849101723999993
26,20,3,1,2,1,0,0,0,2011,114.6343744,33.02443681,30.096834303999998,0.47753999999999996,13.606226468999997,44.761177782,30.849101724
27,20,3,2,2,1,0,0,0,2011,161.6403498,65.57948855,30.096834303999998,0.47753999999999996,13.606226468999997,44.761177782,30.849101724
28,20,5,0,2,1,0,0,0,2011,169.7929074,60.682019063999995,20.793336086,0.47754,13.606226469000001,44.761177782000004,30.849101723999993
29,20,1,0,2,1,0,0,0,2011,154.7615585,75.88254205,8.215571147999999,0.47754,13.606226469000001,44.761177782000004,30.849101723999993
30,20,1,1,2,1,0,0,0,2011,138.0355787,50.78774535,8.215571147999999,0.47753999999999996,13.606226468999997,44.761177782,30.849101724
31,20,1,2,2,1,0,0,0,2011,180.1716958,102.819476,8.215571147999999,0.47753999999999996,13.606226468999997,44.761177782,30.849101724
32,20,0,0,2,1,0,0,0,2012,147.1244425,68.20744624,14.468631493799998,0.4876,6.288232493,44.16342767,30.849101724
