,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Active Transportation | Riding Bike to Work,Active Transportation | Walking to Work,Birth Control | Teen Birth Control,Births | Low Birthweight,Births | Preterm Births,Births | Teen Births,Cancer | All Cancer Deaths,Cancer | Breast Cancer Deaths,Cancer | Colorectal Cancer Deaths,Cancer | Lung Cancer Deaths,Cardiovascular Disease | Cardiovascular Disease Deaths,Cardiovascular Disease | Heart Disease Deaths,Crime Incidents | Homicides,Crime Incidents | Violent Crime,Deaths | Deaths from All Causes,Deaths | Gun Deaths (Firearms),Deaths | Infant Deaths,Deaths | Injury Deaths,Deaths | Maternal Deaths,Deaths | Motor Vehicle Deaths,Deaths | Premature Death,Deaths | Racial Disparity in Police Killings,Diabetes and Obesity | Diabetes Deaths,Disability | People with Disabilities,Education | College Graduates,Education | Preschool Enrollment,Food Access | Limited Supermarket Access,"Health Insurance | Uninsured, All Ages","Health Insurance | Uninsured, Child",Heat and Disasters | Climate-related  Disasters,Heat and Disasters | Community Social Vulnerability to Climate Disasters,Heat and Disasters | Longer Summers,"Housing | Homeless, Children","Housing | Homeless, Total",Housing | Owner Occupied Housing,Housing | Renters vs. Owners,Housing | Vacant Housing and Homelessness,Income Inequality | Household Income Inequality,Income Inequality | Income Inequality,Income | Households with Higher-Incomes,Income | Per-capita Household Income,Income-related | Service Workers,Income-related | Unemployment,Language and Nativity | Foreign Born Population,Language and Nativity | Primarily Speak Chinese,Language and Nativity | Primarily Speak English,Language and Nativity | Primarily Speak Spanish,Lead Poisoning | Child Lead Levels 5+ mcg/dL,Lead Poisoning | Housing Lead Risk,Life Expectancy at Birth | Life Expectancy,Mental Health | Adult Mental Distress,Mental Health | Suicide,Oral Health | Dental Care,Physical Activity | Teen Computer Time,Physical Activity | Teen Physical Education,Physical Activity | Teen TV Time,Population | Children,Population | Population Density,Population | Single-Parent Families,Race/Ethnicity | Minority Population,"Racial Segregation Indices | Racial Segregation, White and Asian","Racial Segregation Indices | Racial Segregation, White and Black","Racial Segregation Indices | Racial Segregation, White and Hispanic","Racial Segregation Indices | Racial Segregation, White and Non-White",Respiratory Disease | Teen Asthma,Respiratory Infection | COVID-19 Deaths,"Respiratory Infection | COVID-19 Vaccination, Adults","Respiratory Infection | COVID-19 Vaccination, Seniors","Respiratory Infection | Flu Vaccinations, Medicare",Respiratory Infection | New Tuberculosis Cases,Sexually Transmitted Disease | New Chlamydia Cases,Sexually Transmitted Disease | New Gonorrhea Cases,Sexually Transmitted Disease | Syphilis Prevalence,"Sexually Transmitted Disease | Syphilis, Newborns",Substance Use | Adult Smoking,Substance Use | Drug Overdose Deaths,Substance Use | Opioid Overdose Deaths,Transportation | Lack of Car,Transportation | Longer Driving Commute Time,Transportation | Public Transportation Use
5318,2,0,1,0,1,1,1,2017,,4.348720227,17.5,13.96216535,12.90555155,38.2610041,211.5355063,30.42672474,20.63938772,49.55776789,325.7639723,253.9234325,38.53253314,,1002.073993,36.70140157,11.51505182,113.5812154,33.68209832,7.800782553,11669.45684,,28.36977198,17.34732512,15.67487813,,,10.68890733,3.848049097,,,,,,48.22270192,1.07371209,,,,,18475.0,46.99124814,15.45092681,,,,,,,73.73541987,,7.492733879,,50.8,55.5,34.9,,,35.99196941,,,,,,30.1,,,,38.0,,,,,,,45.00851778,,,,36.39755027
543,1,2,1,1,0,1,1,2017,,,,,,,184.6362631,,14.55422401,42.79587637,201.3462919,161.2038546,,,798.8390961,3.244736744,,96.35662588,,6.882674478,6610.704593,,18.22326846,,,,,,,,,,,,,,,,,,,,,,,,,,,78.15093898,,12.4946375,,,,,,,,,,,,,,,,,,,,,,,,56.69176359,50.58608865,,,
528,0,0,1,1,0,1,1,2017,2.110860052,14.62594462,14.5,8.651621633,9.807860262,7.468339291,142.5847735,17.65463405,9.894651859,31.93342339,155.0509146,113.3813403,5.588071087,669.2019218,614.6469481,5.476673083,5.315854666,59.57479952,14.29286072,4.131461309,5220.660095,-0.755277311,21.30637643,12.2712211,47.39025143,60.98291222,16.36890842,3.876590989,1.365945066,11.3,35.29411765,23.12142857,32.87693562,916.8238293,35.34792899,1.829020055,0.838304808,0.06495105,0.5425,57.27522423,39686.0,31.24651961,7.336930965,28.34607073,4.151005865,62.40004414,16.7887999,1.570874145,57.08849681,80.82508199,14.4,6.367723694,66.6,44.1,59.8,23.7,16.28374764,13841.59358,11.9071227,55.09416311,37.96191435,71.75250609,53.94568883,50.80426758,25.8,,,,51.0,6.7,326.7,120.9,19.0,0.0,16.4,34.07169873,27.68218983,34.29257415,49.36662554,33.63852467
5521,0,1,3,1,1,0,1,2017,,,,,,,106.9099227,,10.47426599,21.57040449,144.2885649,98.4422459,2.892906694,,531.8172871,4.118108094,,45.9432439,,8.625991714,4295.034684,,19.48519159,,,,,,,,,,,,,,,,,,,,,,,,,,,81.86235647,,6.194148843,,,,,,,,,,,,,,,,,,,,,,,,15.10922883,8.707747713,,,
3451,3,2,3,1,0,0,1,2017,,,,,,,150.0954265,,12.17484469,20.47598347,217.1196269,157.5661858,7.453221361,,707.263103,9.028650249,,57.83006463,,16.86313666,5892.585448,,43.13123235,,,,,,,,,,,,,,,,,,,,,,,,,,,80.1803432,,11.35756673,,,,,,,,,,,,,,,,,,,,,,,,8.330317163,,,,
4279,2,1,0,0,0,0,1,2017,,,,,,,209.1810879,,20.1450818,47.50686134,260.7929957,192.908617,11.75478883,,927.2743559,9.41552498,,68.29910182,,10.27175949,10166.57367,,43.11833258,,,,,,,,,,,,,,,,,,,,,,,,,,,74.43324561,,3.05704112,,,,,,,,,,,,,,,,,,,,,,,,21.29826806,13.6549167,,,
2616,2,2,2,0,1,0,1,2017,,,,,,,299.2974702,,,72.63394372,506.0279156,378.4242932,60.22319874,,1565.176113,61.62131727,,180.2627855,,35.06740662,17863.7975,,53.67812487,,,,,,,,,,,,,,,,,,,,,,,,,,,66.826161,,15.81256365,,,,,,,,,,,,,,,,,,,,,,,,40.7844204,7.870443089,,,
1782,2,0,3,1,0,0,0,2017,,3.227530191,,13.6168998,10.42857143,27.79284165,189.7506618,33.61444284,21.80359814,33.64373933,271.7689319,197.4992507,26.11270288,,901.3674414,31.37343879,10.70441989,94.354671,,12.49088459,10038.53104,,38.58671183,12.62123613,22.99955245,,,8.206022187,2.779960114,,,,,,37.10598263,1.694983205,,,,,23051.0,42.63003765,8.299232737,,,,,,,74.61777119,,15.85111767,,,,,,,30.4237697,,,,,,,,,,35.0,,,,,,,24.30670775,8.080702558,,,15.14374265
331,3,2,2,0,0,0,1,2017,,,,,,,,,,,155.9885922,133.9375935,,,632.2235499,,,107.9533777,,,6685.684501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.32103216,50.20209717,,,
5951,1,2,2,1,1,0,0,2017,,,,,,,200.7212794,,17.61825351,44.60442659,333.6410948,274.6252931,4.768162713,,1039.51059,27.88372925,,108.5201871,,16.21445755,9643.72709,,26.73374241,,,,,,,,,,,,,,,,,,,,,,,,,,,74.31451324,,38.27707885,,,,,,,,,,,,,,,,,,,,,,,,21.49799181,10.02392206,,,
3030,2,0,0,1,0,0,0,2017,,1.912630347,,14.07714975,13.28240182,55.11349359,184.4259456,26.93642502,17.59694422,44.12355384,288.1121518,214.5923832,69.81816595,,984.0920315,73.00434783,9.986309092,153.6688516,38.75718623,25.35746154,13218.93035,,29.84641974,15.88960718,15.54594847,,,16.45056427,6.989411525,,,,,,37.42324775,1.672135798,,,,,19859.0,46.90784983,10.76459212,,,,,,,72.74482223,,15.71220893,,,,,,,33.96386672,,,,,,,,,,35.0,,,,,,,21.3241094,5.553941192,,,7.479345339
3444,4,1,3,1,0,0,1,2017,,,,,,,133.8551015,,,19.68432956,196.277822,135.1982807,,,535.6656447,,,22.39431888,,,3845.106368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.23008011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4906,3,1,3,1,0,0,0,2017,,,,,,,90.54291132,,,14.45980735,104.4016142,73.23460364,,,361.4256933,,,13.43242388,,,2769.08133,,25.73546002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3856,0,0,2,1,0,0,0,2017,0.38223236,2.092687922,,9.436834094,10.89082113,23.01986403,169.9843996,21.07512259,12.85273378,48.1412503,224.0797744,174.7862565,14.52300485,647.0259892,888.4454276,22.11532118,6.190705901,104.7614358,34.74552849,12.70335184,9171.402438,1.212963739,21.9195777,14.80093084,28.72752275,42.21298766,64.53458852,7.501947469,2.849947875,9.45,33.55263158,43.81666667,17.31141199,135.2733857,59.74678302,0.673730282,8.83172147,-0.054545602,0.4833,49.51334099,28975.0,40.72198381,6.931160667,7.142416138,0.232677038,91.03619537,3.942293312,,24.87832443,75.66272025,14.9,16.81708264,62.8,,,,22.81901221,2334.06145,13.34830329,33.46325945,50.90000498,53.26695342,42.9869639,43.9444214,,,,,53.0,2.1,706.1,361.8,16.7,10.1,23.2,46.41434044,30.74597235,11.30137125,26.07203751,2.991755974
5522,0,2,3,1,1,0,1,2017,,,,,,,141.0619774,,14.37249048,32.46212978,213.6713464,164.8449332,12.30817299,,751.8839027,24.00594718,,107.3367957,,18.21176237,7686.678834,,32.62350876,,,,,,,,,,,,,,,,,,,,,,,,,,,76.96716988,,20.87919118,,,,,,,,,,,,,,,,,,,,,,,,32.38261132,19.55217687,,,
2194,0,2,2,0,0,0,0,2017,,,,,,,167.9081997,,16.04846843,29.04121124,263.090079,207.7432318,5.830507555,,887.7206393,13.96428895,,77.5074926,,18.91956228,7739.432304,,43.7782045,,,,,,,,,,,,,,,,,,,,,,,,,,,76.42267016,,17.33620216,,,,,,,,,,,,,,,,,,,,,,,,16.62607119,9.685650073,,,
5111,2,1,2,1,0,0,0,2017,,,,,,,169.0779827,,18.4464667,35.43607218,296.2080664,217.9340912,6.671112678,,897.3486781,,,57.81039179,,11.54274628,9683.690443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.85913186,,,,,,,,,,,,,,,,,,,,,,,,,,17.18459452,,,,
6569,3,0,3,1,0,0,0,2017,,2.083278585,,6.833471918,9.371454504,20.01233806,113.9269311,12.04867537,12.58537808,11.0872746,153.8391331,87.80265691,5.081262321,,516.4136802,4.673031231,3.844477032,42.92092178,,9.283526411,4245.025759,,35.25580696,6.855847903,14.06665541,,,12.67295855,3.869044873,,,,,,40.86138906,1.447298104,,,,,21808.0,57.15937326,7.593464839,,,,,,,83.07393084,,5.937169949,,,,,,,30.15375525,,,,,,,,,,36.0,,,,,,,11.10495689,3.678727179,,,5.207867974
1786,3,1,3,1,0,0,0,2017,,,,,,,131.0407571,,11.84142782,17.35298878,126.7305053,87.29465932,,,556.0025627,4.393956917,,44.11032341,,5.927416772,4453.101832,,25.68534449,,,,,,,,,,,,,,,,,,,,,,,,,,,82.38821298,,5.212370001,,,,,,,,,,,,,,,,,,,,,,,,17.12489308,11.50565514,,,
750,1,1,2,1,0,0,0,2017,,,,,,,110.8671331,,8.716566273,25.05866574,145.980293,100.598576,,,580.657072,3.147277737,,35.76421422,,3.931987548,3366.650791,,10.54388443,,,,,,,,,,,,,,,,,,,,,,,,,,,83.6113527,,6.448988374,,,,,,,,,,,,,,,,,,,,,,,,14.16331421,11.56607286,,,
1783,2,1,3,1,0,0,0,2017,,,,,,,156.9363495,,18.7721267,27.18210176,234.8959065,159.6685987,,,751.9142381,,,44.33527684,,,7209.103068,,30.90200423,,,,,,,,,,,,,,,,,,,,,,,,,,,78.55063296,,,,,,,,,,,,,,,,,,,,,,,,,,21.05598559,10.19279244,,,
1776,0,0,3,1,0,0,0,2017,2.199390343,4.390887812,,9.499035281,8.781362007,24.38326369,142.562562,19.86796827,13.48872249,26.06766647,185.4251695,137.5383986,6.623099031,675.614478,702.7444229,13.64149223,5.113750755,76.21707401,11.90183368,9.27892932,5905.865045,0.388738685,19.66994447,9.582012887,46.4940968,57.40900148,48.13984142,11.5256894,5.786933442,10.65,20.27972028,31.07142857,,491.6967222,50.08459177,0.996622044,1.992505995,0.084132256,0.5001,58.00976112,38991.0,32.40456311,4.518024618,15.79163025,0.599261793,73.28243914,20.13387294,0.913317835,26.81716518,79.40750919,11.7,18.94625233,65.3,,,,20.43194437,4425.602557,9.470100466,46.39208687,39.71961228,54.28730149,54.79746852,47.55093786,,,,,52.0,3.5,983.2,400.4,18.9,10.0,15.7,19.27054786,11.5169529,10.12594774,36.30978807,6.793315552
6991,1,2,3,0,0,0,0,2017,,,,,,,,,,64.82505536,,,8.454261164,,,34.78235989,,195.4133462,,24.38725437,13886.82638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.05599659,,46.01572928,,,,,,,,,,,,,,,,,,,,,,,,72.6116156,43.87246854,,,
120,2,2,2,1,0,0,0,2017,,,,,,,268.8785088,,28.5194221,61.83216777,389.4764112,280.399598,14.77947049,,1181.575441,22.41359528,,101.8946753,,26.55672977,11098.4909,,36.92663028,,,,,,,,,,,,,,,,,,,,,,,,,,,72.41757091,,16.56727587,,,,,,,,,,,,,,,,,,,,,,,,18.61878968,,,,
4278,2,0,0,0,0,0,1,2017,,2.681371215,,16.00663487,15.37822687,50.72589307,246.226087,29.03031628,22.752741,63.67923732,327.8805333,250.3661672,45.98655678,,1139.423768,46.36462797,15.26529607,145.2149227,19.83798975,20.73475601,14334.69869,,45.43142306,15.27823467,12.23695479,,,9.557715948,2.048665321,,,,,,27.98388025,2.573485846,,,,,15331.0,53.8189599,15.09311005,,,,,,,70.85466728,,8.572065553,,,,,,,42.91767415,,,,,,,,,,36.0,,,,,,,40.23677886,27.34265698,,,14.82445657
4488,2,2,0,1,0,0,0,2017,,,,,,,251.0421519,,29.97032347,46.55293086,281.1131058,189.9836427,37.49379642,,1039.348051,34.23113102,,160.3380714,,15.33537937,13969.20517,,37.77144873,,,,,,,,,,,,,,,,,,,,,,,,,,,70.70177447,,14.26128298,,,,,,,,,,,,,,,,,,,,,,,,64.88996791,43.02427614,,,
944,0,0,0,1,1,1,1,2017,1.660501853,6.69688913,18.2,9.531526497,10.81292631,24.60081017,157.9634399,23.16626059,15.936425,34.57107602,243.2216027,181.695362,21.19207,1098.858867,738.3231009,21.26807131,7.024531265,73.75691706,18.90857174,5.980749621,7399.471397,1.439537206,22.94558634,10.56685087,37.46551228,57.67750184,24.63796178,12.80213626,3.785699792,6.7,43.05555556,40.88333333,21.33639738,207.780397,44.57316613,1.243502284,7.143362206,-0.011153155,0.5268,52.2399452,32560.0,37.62639471,9.900828453,20.71115476,1.811284593,63.95625811,24.42087712,4.8009037,52.19523371,78.33360449,12.9,7.573630939,57.5,40.7,30.5,23.0,21.54260692,11975.83355,12.49755204,67.29866384,44.12954378,82.05139564,60.44842606,60.17365264,22.3,,,,48.0,4.1,814.0,286.3,18.8,24.0,17.9,26.73950041,22.41617555,26.71054052,58.78238739,28.18987366
3868,5,0,2,1,0,0,0,2017,,5.813953488,,,,,,,,,,,,,,,,,,,,,,30.48780488,19.93243243,,,11.92411924,0.0,,,,,,36.82008368,1.715909091,,,,,21234.0,34.43708609,4.631578947,,,,,,,,,,,,,,,,15.69037657,,,,,,,,,,,,,,,,,,,,,6.744186047
126,1,1,2,1,0,0,0,2017,,,,,,,,,8.459249821,21.60203704,139.8770134,92.19965225,,,554.6035144,3.009570693,,49.17782525,,4.643136365,2970.359754,,7.471841506,,,,,,,,,,,,,,,,,,,,,,,,,,,83.88690591,,9.239986594,,,,,,,,,,,,,,,,,,,,,,,,11.16346299,8.011283338,,,
1996,5,0,0,0,0,0,1,2017,,5.071315372,,,,,,,,,,,,,,,,,,,,,,31.68187744,6.488095238,,,17.07953064,6.311637081,,,,,,46.28318584,1.160611855,,,,,17061.0,52.17391304,24.46206116,,,,,,,,,,,,,,,,29.2920354,,,,,,,,,,,,,,,,,,,,,20.76069731
536,2,2,1,1,0,1,1,2017,,,,,,,189.032358,,,34.41573536,219.7263859,155.6286243,38.61346977,,868.7758566,37.68213849,,117.8792763,,9.235269362,10072.64962,,48.77483664,,,,,,,,,,,,,,,,,,,,,,,,,,,76.15540974,,12.88857791,,,,,,,,,,,,,,,,,,,,,,,,52.22387259,37.53595927,,,
4907,3,2,3,1,0,0,0,2017,,,,,,,165.0476674,,,27.11404363,202.6484075,126.9165061,16.83220659,,708.1979995,17.07239856,,57.15119004,,11.41073718,5624.537029,,24.92040705,,,,,,,,,,,,,,,,,,,,,,,,,,,78.66936006,,6.704484891,,,,,,,,,,,,,,,,,,,,,,,,11.12008737,,,,
2411,3,2,2,1,0,0,0,2017,,,,,,,130.1504896,,12.65184339,22.7309637,195.9955807,129.2936555,9.4289103,,628.8923626,13.5778023,,59.57661338,,18.13205712,5774.035911,,24.30908857,,,,,,,,,,,,,,,,,,,,,,,,,,,80.03619009,,9.282150452,,,,,,,,,,,,,,,,,,,,,,,,6.454683478,2.639584014,,,
6158,1,1,3,1,1,0,0,2017,,,,,,,134.0186143,,12.13625268,27.77710492,156.355398,101.2716609,,,533.9521045,1.892493722,,35.06890291,,3.691184378,3185.785119,,11.12413911,,,,,,,,,,,,,,,,,,,,,,,,,,,83.67716098,,9.026648748,,,,,,,,,,,,,,,,,,,,,,,,12.28159796,7.128652776,,,
2824,2,2,0,1,0,0,0,2017,,,,,,,253.1926672,,25.76564749,65.28554405,363.6718595,274.3412091,94.82790032,,1350.68005,103.5290541,,221.264925,,27.8839981,18756.34705,,62.53254109,,,,,,,,,,,,,,,,,,,,,,,,,,,66.82112047,,15.96432905,,,,,,,,,,,,,,,,,,,,,,,,52.56364733,32.0862631,,,
5321,3,0,1,0,1,1,1,2017,,6.881945282,,9.357113231,9.594953519,44.97482752,122.5507623,17.20972302,14.77600707,18.40857001,177.5639921,134.3884226,16.97405622,,682.8021762,16.494846,5.75,105.2797495,20.85110416,9.194042621,7489.78885,,24.62536093,17.33535338,13.09872516,,,17.41065151,5.971729168,,,,,,41.70701808,1.397678007,,,,,14343.0,55.64043069,15.55878436,,,,,,,79.55947918,,9.238177164,,50.9,61.1,24.2,,,36.82807233,,,,,,34.2,,,,38.0,,,,,,,54.77650585,,,,22.32677846
3655,2,1,3,1,1,0,1,2017,,,,,,,191.3397846,,17.55317286,37.32959911,,239.4106946,5.715124782,,865.394289,3.895751689,,36.37897787,,7.269011335,8180.304193,,40.34080804,,,,,,,,,,,,,,,,,,,,,,,,,,,77.21975127,,3.905126211,,,,,,,,,,,,,,,,,,,,,,,,12.63027067,3.59739509,,,
740,4,1,2,1,0,0,0,2017,,,,,,,83.37285735,,,,169.8517824,96.45885687,,,462.4352226,,,41.36305275,,,2479.386628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6769,0,1,3,1,0,0,0,2017,,,,,,,108.3982324,,8.690285422,19.15439409,121.6525282,83.03217385,1.37637823,,457.3881958,1.818137047,,32.15499605,,2.105220761,2888.337515,,11.88781774,,,,,,,,,,,,,,,,,,,,,,,,,,,84.86018927,,5.927273611,,,,,,,,,,,,,,,,,,,,,,,,12.14582462,7.531664547,,,
4481,0,1,0,1,0,0,0,2017,,,,,,,132.8118659,,11.0204863,25.4263031,132.6823147,83.99754448,2.209119379,,607.7919234,2.427162303,,52.46975306,,4.281524968,4718.696229,,22.33014638,,,,,,,,,,,,,,,,,,,,,,,,,,,81.35408339,,3.337835881,,,,,,,,,,,,,,,,,,,,,,,,17.79912591,12.58217275,,,
3036,5,0,0,1,0,0,0,2017,,0.772626932,,,,,,,,,,,,,,,,,,,,,,28.81266491,22.40506329,,,20.15831135,7.77027027,,,,,,45.14106583,1.215277778,,,,,24700.0,53.86313466,13.7963844,,,,,,,,,,,,,,,,31.76593521,,,,,,,,,,,,,,,,,,,,,10.15452539
2623,1,2,2,0,1,0,1,2017,,,,,,,218.8208416,,18.02700891,48.34287203,313.1864479,257.3159708,6.737797025,,1030.582003,25.73873601,,118.7730443,,17.19066265,9745.68191,,20.20740269,,,,,,,,,,,,,,,,,,,,,,,,,,,74.14806538,,31.49322164,,,,,,,,,,,,,,,,,,,,,,,,31.60509799,19.11591911,,,
2820,4,1,0,1,0,0,0,2017,,,,,,,151.0758826,,,,97.59764568,79.47568619,,,512.8833583,,,,,,4595.794215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3863,2,1,2,1,0,0,0,2017,,,,,,,157.4346684,,14.26294191,45.48963731,221.9606924,163.96073,9.792571402,,799.7073919,8.045448149,,47.07575047,,11.61115012,8121.24739,,27.86274899,,,,,,,,,,,,,,,,,,,,,,,,,,,77.10442052,,3.953554677,,,,,,,,,,,,,,,,,,,,,,,,18.24110914,12.49899814,,,
6976,0,0,3,0,0,0,0,2017,2.865809105,3.136841748,,7.60933748,8.767921853,27.4960407,196.6482585,23.25926022,17.84389015,42.67414735,298.5302987,219.2002688,9.892941025,801.7688509,1065.907022,19.19229318,4.766925882,117.0081749,22.38465446,16.52032743,9474.859171,3.740441258,45.21848081,15.18926801,26.56145054,37.55021602,55.47136849,13.34830368,9.355786144,5.85,54.54545455,52.14166667,12.96060991,156.2659778,49.31350223,1.027842183,7.963786531,-0.204420074,0.4601,39.55723038,21684.0,41.72679477,9.400768393,15.07124627,0.778158585,66.32467553,28.44292032,0.226406101,8.090942874,74.06166028,14.7,22.82213011,59.6,,,,21.50930958,2239.916463,13.91479996,55.08480802,29.74951436,34.05261618,46.94567545,40.6859035,,,,,51.0,2.6,647.8,153.5,9.8,17.5,19.2,39.38491287,24.84413833,12.32837556,25.76011174,4.080783021
3243,3,2,3,1,0,0,0,2017,,,,,,,117.2570325,,13.16511861,22.75565656,177.7135837,138.8714898,11.22002602,,535.1292602,14.87390814,,59.20277532,,11.6219744,5383.886152,,19.62015375,,,,,,,,,,,,,,,,,,,,,,,,,,,82.87054762,,11.90370479,,,,,,,,,,,,,,,,,,,,,,,,10.46193667,5.801872377,,,
7191,2,1,2,1,0,1,1,2017,,,,,,,177.2145959,,18.89159882,28.16394976,275.0644617,212.4337231,8.942437543,,798.9620993,5.330046195,,63.88003673,,3.055457943,8699.396387,,22.86372834,,,,,,,,,,,,,,,,,,,,,,,,,,,77.12073076,,2.34931515,,,,,,,,,,,,,,,,,,,,,,,,36.85961476,25.12651267,,,
5949,1,0,2,1,1,0,0,2017,,1.356734817,,7.400366146,10.26200873,15.49393795,179.2443319,27.96000839,17.27311651,37.41152778,273.8882834,213.1172027,4.247752509,,895.716383,17.78052958,5.525301109,82.01917503,32.62589517,11.81783092,7934.809732,,20.29229048,15.37165356,43.61016292,,,9.800464915,5.770617568,,,,,,61.87154183,0.616251948,,,,,39225.0,26.47381654,4.962924518,,,,,,,76.95976574,,26.00621823,,,,,,,12.71032631,,,,,,,,,,41.0,,,,,,,18.21802244,8.601171111,,,1.624645649
5943,2,1,2,1,1,0,0,2017,,,,,,,179.6542515,,18.4974738,34.1572655,299.1182612,213.8104043,8.167871071,,876.6454677,8.720338055,,48.16032703,,,9102.472674,,38.8514268,,,,,,,,,,,,,,,,,,,,,,,,,,,75.35416287,,7.5326176,,,,,,,,,,,,,,,,,,,,,,,,13.40891452,6.267933262,,,
7197,1,0,2,1,0,1,1,2017,,17.27612207,,5.595609599,7.006780756,0.728903841,101.2239578,15.0351865,7.512747334,16.42551252,137.3436922,100.1813248,,,429.4309023,,2.948271241,35.11176518,,1.761746474,2361.809095,,4.040903726,5.675827445,91.11490072,,,2.1246637,1.578435259,,,,,,50.45791047,0.981849805,,,,,85430.0,6.548325353,2.814607914,,,,,,,89.08366881,,9.231262881,,29.8,,8.6,,,3.39653135,,,,,,18.9,,,,53.0,,,,,,,9.981724073,7.01231214,,,33.41227421
3871,1,2,2,1,0,0,0,2017,,,,,,,203.1358125,,14.39151928,55.21013897,267.6201625,220.436851,9.797317201,,1027.769606,26.44288262,,152.3104438,,16.30488378,11182.07388,,26.1187187,,,,,,,,,,,,,,,,,,,,,,,,,,,73.75803893,,32.02930795,,,,,,,,,,,,,,,,,,,,,,,,73.33433054,49.79258164,,,
4494,1,1,0,1,0,0,0,2017,,,,,,,125.8857772,,10.78156665,24.45174632,,,,,566.1786214,,,45.56486711,,3.320776895,3454.422869,,15.3054342,,,,,,,,,,,,,,,,,,,,,,,,,,,82.54134565,,4.286642156,,,,,,,,,,,,,,,,,,,,,,,,13.43710791,8.766072755,,,
3453,1,0,3,1,0,0,1,2017,,2.309590973,,5.506807867,7.296397215,3.854094976,176.9113226,28.02617368,17.82011222,31.48148929,279.0186561,214.5050725,,,796.4947378,7.144972437,2.090956613,56.81143279,,7.630386718,5623.645669,,13.42719334,12.92205571,46.65745988,,,6.178491481,3.055686645,,,,,,54.5345336,0.833700472,,,,,50230.0,23.76573366,6.069399268,,,,,,,78.19560708,,16.60548034,,,,,,,10.68068708,,,,,,,,,,46.0,,,,,,,16.83398291,8.851869945,,,2.531440997
6355,4,0,3,1,0,1,0,2017,,10.05854382,,7.59667053,7.945205479,3.40947835,112.4663303,11.60736023,11.68420676,26.24458392,124.8631655,79.40946033,1.573958499,,410.4047185,1.38227037,1.980451032,23.32098724,,3.233417175,2736.241301,,11.58048516,10.43037751,44.43942573,,,5.478335026,2.730739486,,,,,,47.88134399,1.088496096,,,,,44895.0,31.9549602,5.742872322,,,,,,,85.787605,,5.696477668,,,,,,,15.08937713,,,,,,15.2,,,,43.0,,,,,,,4.515807117,1.541472295,,,35.02914408
5741,1,0,3,1,0,0,0,2017,,5.633859182,,5.931985057,7.181501997,9.703053116,175.9191922,22.8697413,13.92923227,39.85842757,232.1331158,163.7179801,2.846742161,,841.6190564,10.11040333,3.766478343,81.93249465,,8.218421208,5878.480564,,23.21447154,13.05017967,53.70632605,,,7.126993877,2.51337206,,,,,,57.48322648,0.73963791,,,,,42147.0,26.42724012,5.928548012,,,,,,,78.25733103,,20.98067089,,,,,,,10.61527757,,,,,,,,,,49.0,,,,,,,25.73003711,14.79412706,,,11.10364092
2617,3,0,2,0,1,0,1,2017,,2.314172885,26.0,7.705595096,10.38841257,57.91541138,134.8376821,14.49961073,13.33883353,17.65922812,201.9043086,146.3636346,9.367610479,,686.2270815,10.8760858,5.056966577,60.19424937,17.02065578,14.8341147,6003.420226,,28.60977926,6.439197418,12.0338078,,,36.89949005,17.4596696,,,,,,38.26848496,1.613116252,,,,,16887.0,64.39634639,5.820828917,,,,,,,80.35600444,,7.557533771,,40.6,51.4,22.4,,,29.34618985,,,,,,19.0,,,,33.0,,,,,,,7.44359895,3.165085215,,,3.458898441
2193,0,1,2,0,0,0,0,2017,,,,,,,112.1360624,,7.991043519,13.72537464,153.5276103,110.0324054,1.22836009,,563.7263536,2.442258146,,29.61118437,,5.553166448,4057.328164,,29.59953351,,,,,,,,,,,,,,,,,,,,,,,,,,,81.90845445,,4.602951974,,,,,,,,,,,,,,,,,,,,,,,,7.770531689,3.763909862,,,
539,3,2,1,1,0,1,1,2017,,,,,,,122.3057703,,,18.62982506,155.3598048,114.5046409,14.16580188,,665.3817782,9.958558003,,116.7261399,,5.292649183,7249.922409,,46.63962515,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0771915,,7.097838568,,,,,,,,,,,,,,,,,,,,,,,,82.84707749,65.51883515,,,
