,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Active Transportation | Riding Bike to Work,Crime Incidents | Homicides,Diabetes and Obesity | Diabetes Deaths,"Housing | Homeless, Total",Language and Nativity | Foreign Born Population,Population | Population Density,"Sexually Transmitted Disease | Syphilis, Newborns"
34,20,0,2,2,1,0,0,0,2012,0.38685536056398534,3.986555067,18.4084847,173.90012005030886,14.712555109010411,2108.8469959980343,8.285665575808148
35,20,4,0,2,1,0,0,0,2012,0.38685536056398534,3.7360206510379697,23.6615856,173.90012005030886,14.712555109010411,2108.8469959980343,8.285665575808148
36,20,4,1,2,1,0,0,0,2012,0.386853348813858,2.8936072346649535,16.519322996534257,174.08025737274298,14.712570404533915,2108.8489327808056,8.285689928646146
37,20,4,2,2,1,0,0,0,2012,0.386853348813858,4.104052970398369,21.85277898668501,174.08025737274298,14.712570404533915,2108.8489327808056,8.285689928646146
38,20,2,0,2,1,0,0,0,2012,0.38685536056398534,7.928505934,30.74574324,173.90012005030886,14.712555109010411,2108.8469959980343,8.285665575808148
39,20,2,1,2,1,0,0,0,2012,0.386853348813858,7.19236432325,28.68442129,174.08025737274298,14.712570404533915,2108.8489327808056,8.285689928646146
40,20,2,2,2,1,0,0,0,2012,0.386853348813858,9.976137266,34.35218382,174.08025737274298,14.712570404533915,2108.8489327808056,8.285689928646146
41,20,3,0,2,1,0,0,0,2012,0.38685536056398534,3.94585833,30.5696974,173.90012005030886,14.712555109010411,2108.8469959980343,8.285665575808148
42,20,3,1,2,1,0,0,0,2012,0.386853348813858,3.05755132,29.62574205,174.08025737274298,14.712570404533915,2108.8489327808056,8.285689928646146
43,20,3,2,2,1,0,0,0,2012,0.386853348813858,4.796393041,30.72602482,174.08025737274298,14.712570404533915,2108.8489327808056,8.285689928646146
