,city_idx,encoded_strata_race_label,encoded_strata_sex_label,encoded_geo_strata_region,encoded_geo_strata_poverty,encoded_geo_strata_Population,encoded_geo_strata_PopDensity,encoded_geo_strata_Segregation,date_label,Respiratory Infection | New Tuberculosis Cases,Income Inequality | Income Inequality,Transportation | Lack of Car,Race/Ethnicity | Minority Population,Cardiovascular Disease | Cardiovascular Disease Deaths,Population | Single-Parent Families,Crime Incidents | Homicides
35,20,4,0,2,1,0,0,0,2012,3.514276834195587,0.47757142713494355,7.677213311878504,50.3550775377697,144.469644,13.079392380666667,3.7360206510379697
36,20,4,1,2,1,0,0,0,2012,3.5142812738550613,0.47757142785312356,7.677207676928654,50.355134335380484,105.6240605,12.687213337554333,2.8936072346649535
37,20,4,2,2,1,0,0,0,2012,3.5142812738550613,0.47757142785312356,7.677207676928654,50.355134335380484,216.3289768,12.687213337554333,4.104052970398369
38,20,2,0,2,1,0,0,0,2012,3.514276834195587,0.47757142713494355,7.677213311878504,50.3550775377697,291.7200033,32.05114819583333,7.928505934
39,20,2,1,2,1,0,0,0,2012,3.5142812738550613,0.47757142785312356,7.677207676928654,50.355134335380484,254.0492642,32.51780552782082,7.19236432325
40,20,2,2,2,1,0,0,0,2012,3.5142812738550613,0.47757142785312356,7.677207676928654,50.355134335380484,350.6150549,32.51780552782082,9.976137266
41,20,3,0,2,1,0,0,0,2012,3.514276834195587,0.47757142713494355,7.677213311878504,50.3550775377697,157.0770276,26.673123165833335,3.94585833
42,20,3,1,2,1,0,0,0,2012,3.5142812738550613,0.47757142785312356,7.677207676928654,50.355134335380484,128.7243077,26.95309957492473,3.05755132
43,20,3,2,2,1,0,0,0,2012,3.5142812738550613,0.47757142785312356,7.677207676928654,50.355134335380484,197.0242001,26.95309957492473,4.796393041
44,20,5,0,2,1,0,0,0,2012,3.514276834195587,0.47757142713494355,7.677213311878504,50.3550775377697,219.9815381441435,24.008974388333332,6.928888213911678
45,20,1,0,2,1,0,0,0,2012,3.514276834195587,0.47757142713494355,7.677213311878504,50.3550775377697,176.7012332,11.61005360075,2.026941896
46,20,1,1,2,1,0,0,0,2012,3.5142812738550613,0.47757142785312356,7.677207676928654,50.355134335380484,132.3847784,11.525292877469262,2.5028787563333332
47,20,1,2,2,1,0,0,0,2012,3.5142812738550613,0.47757142785312356,7.677207676928654,50.355134335380484,241.2785598,11.525292877469262,2.934572487
48,20,0,0,2,1,0,0,0,2013,3.7,0.4861,6.314894936,51.43787913,184.3495638,8.936020617,2.946800643
49,20,0,1,2,1,0,0,0,2013,3.3142914602263853,0.4793143024297496,7.251402697367946,52.035458951679736,148.8466424,12.849026027715441,1.737978891
